customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,InternetService,PaymentMethod,PaperlessBilling,TechSupport,OnlineSecurity,StreamingTV,NumSupportCalls,MonthlyCharges,TotalCharges,Churn
CUST103830,Female,0,No,Yes,8,Month-to-month,DSL,Bank transfer (automatic),No,Yes,No,Yes,1,51.68,364.55,No
CUST103831,Female,0,Yes,No,15,Month-to-month,No,Electronic check,No,No,Yes,No internet service,1,18.0,189.57,Yes
CUST103832,Female,0,No,No,63,Month-to-month,Fiber optic,Credit card (automatic),Yes,Yes,Yes,Yes,1,69.7,4401.27,No
CUST103833,Female,0,No,No,17,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,Yes,No,No,1,64.59,1065.64,Yes
CUST103834,Male,0,Yes,No,37,One year,DSL,Mailed check,Yes,No,Yes,No,1,44.74,1588.86,No
CUST103835,Female,0,No,No,20,Month-to-month,Fiber optic,Electronic check,No,No,Yes,No,1,112.45,2367.99,Yes
CUST103836,Male,0,Yes,No,15,One year,Fiber optic,Electronic check,Yes,No,No,Yes,3,58.33,848.38,No
CUST103837,Female,0,Yes,No,19,Two year,Fiber optic,Credit card (automatic),No,Yes,No internet service,Yes,2,79.75,1517.84,No
CUST103838,Male,0,No,No,7,One year,Fiber optic,Bank transfer (automatic),Yes,No,No,No,3,65.45,535.85,No
CUST103839,Female,0,Yes,No,41,Month-to-month,Fiber optic,Electronic check,No,No,No,No,2,64.05,2659.92,Yes
CUST103840,Female,0,Yes,Yes,12,One year,Fiber optic,Electronic check,No,No,No internet service,No,1,58.84,801.5,Yes
CUST103841,Male,0,Yes,No,14,Month-to-month,No,Electronic check,No,Yes,Yes,Yes,1,38.54,504.75,No
CUST103842,Male,0,Yes,No,11,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,Yes,3,89.45,1036.32,Yes
CUST103843,Female,0,No,No,69,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,No internet service,No,0,67.56,4686.17,No
CUST103844,Female,0,Yes,No,16,Two year,No,Bank transfer (automatic),No,No internet service,No,Yes,1,35.95,624.95,No
CUST103845,Female,0,No,No,28,One year,DSL,Mailed check,No,No internet service,Yes,Yes,1,42.57,1234.18,No
CUST103846,Female,0,No,No,2,Month-to-month,Fiber optic,Credit card (automatic),Yes,No internet service,No,No,1,70.19,101.78,No
CUST103847,Female,1,Yes,Yes,0,Month-to-month,Fiber optic,Electronic check,Yes,No,No internet service,No,1,83.15,141.17,Yes
CUST103848,Male,0,Yes,No,7,Month-to-month,DSL,Mailed check,No,No internet service,Yes,Yes,0,42.99,187.9,No
CUST103849,Male,0,No,Yes,49,Two year,DSL,Bank transfer (automatic),No,Yes,No,Yes,0,46.13,2217.16,No
CUST103850,Female,0,Yes,Yes,27,Two year,Fiber optic,Electronic check,Yes,Yes,Yes,No internet service,2,75.29,2066.89,No
CUST103851,Male,0,Yes,No,72,Month-to-month,Fiber optic,Mailed check,Yes,No,No,No internet service,0,75.45,5446.93,No
CUST103852,Male,0,Yes,Yes,54,Month-to-month,No,Bank transfer (automatic),No,No internet service,No,Yes,2,18.0,978.7,No
CUST103853,Male,0,No,No,11,One year,DSL,Mailed check,No,No,Yes,Yes,1,81.8,935.58,No
CUST103854,Female,1,No,No,20,Month-to-month,DSL,Mailed check,Yes,No,No,No internet service,0,44.87,855.26,No
CUST103855,Male,1,Yes,No,61,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,No,No internet service,3,86.43,5314.23,No
CUST103856,Female,0,Yes,Yes,19,One year,Fiber optic,Mailed check,No,Yes,Yes,Yes,2,82.15,1554.39,No
CUST103857,Male,0,No,No,39,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No internet service,0,65.34,2618.31,Yes
CUST103858,Female,1,No,No,6,One year,No,Electronic check,Yes,Yes,No,No,1,30.56,168.13,No
CUST103859,Male,0,No,No,31,Month-to-month,Fiber optic,Mailed check,No,Yes,No,Yes,4,64.91,2035.6,No
CUST103860,Female,0,No,No,23,One year,No,Electronic check,Yes,Yes,No internet service,No,2,25.85,626.42,No
CUST103861,Female,0,Yes,Yes,11,One year,Fiber optic,Credit card (automatic),Yes,No,No,No,5,84.89,979.05,Yes
CUST103862,Male,0,No,No,21,Month-to-month,Fiber optic,Credit card (automatic),Yes,No,Yes,Yes,2,68.3,1436.17,No
CUST103863,Female,0,Yes,No,30,One year,Fiber optic,Mailed check,No,Yes,No,Yes,3,79.94,2383.87,No
CUST103864,Female,0,Yes,Yes,48,Month-to-month,DSL,Credit card (automatic),Yes,No,No,No internet service,1,48.09,2269.57,No
CUST103865,Female,0,No,No,70,Month-to-month,DSL,Mailed check,Yes,No,No internet service,No internet service,2,57.11,4022.01,No
CUST103866,Female,0,Yes,No,43,Month-to-month,DSL,Electronic check,Yes,No internet service,Yes,Yes,2,56.27,2324.74,No
CUST103867,Female,0,No,Yes,57,Month-to-month,DSL,Bank transfer (automatic),Yes,No internet service,No,No,3,50.6,2899.65,No
CUST103868,Female,0,Yes,No,10,Month-to-month,Fiber optic,Bank transfer (automatic),No,Yes,No,Yes,0,53.02,549.36,No
CUST103869,Female,0,No,Yes,8,One year,DSL,Electronic check,No,Yes,No internet service,No,0,64.37,608.66,No
CUST103870,Female,0,No,No,36,Month-to-month,Fiber optic,Electronic check,No,Yes,No,No internet service,0,98.89,3527.01,Yes
CUST103871,Male,0,Yes,No,6,Month-to-month,DSL,Electronic check,Yes,No,No,Yes,2,56.68,349.47,No
CUST103872,Male,1,No,No,19,Two year,Fiber optic,Electronic check,Yes,No,Yes,Yes,0,67.64,1293.11,No
CUST103873,Female,1,Yes,No,43,One year,Fiber optic,Electronic check,Yes,Yes,No,No internet service,3,77.5,3277.2,Yes
CUST103874,Female,0,No,Yes,63,Month-to-month,No,Bank transfer (automatic),Yes,No internet service,Yes,No,2,38.75,2440.97,No
CUST103875,Male,0,Yes,Yes,31,Month-to-month,Fiber optic,Electronic check,Yes,No,No internet service,No,3,90.35,2733.77,No
CUST103876,Male,0,No,Yes,9,Month-to-month,No,Electronic check,Yes,No,Yes,No internet service,2,35.94,371.61,Yes
CUST103877,Male,0,Yes,No,24,Month-to-month,No,Electronic check,No,No,No,No internet service,1,30.34,757.7,No
CUST103878,Female,1,Yes,No,26,Two year,Fiber optic,Credit card (automatic),No,No,Yes,No,1,83.1,2182.18,No
CUST103879,Male,1,Yes,No,13,Month-to-month,Fiber optic,Mailed check,No,No,No internet service,Yes,2,76.42,961.61,Yes
CUST103880,Female,0,Yes,Yes,4,One year,No,Mailed check,Yes,No internet service,No,No,4,18.0,142.94,No
CUST103881,Female,0,No,No,43,Two year,No,Mailed check,No,Yes,No internet service,No,0,20.46,825.54,No
CUST103882,Male,0,No,No,20,One year,Fiber optic,Bank transfer (automatic),Yes,No,Yes,Yes,1,71.12,1424.9,No
CUST103883,Female,0,No,No,39,Month-to-month,No,Mailed check,Yes,Yes,Yes,Yes,2,28.51,1053.43,No
CUST103884,Female,0,Yes,No,29,One year,No,Electronic check,Yes,No,No,Yes,1,18.0,512.84,No
CUST103885,Female,0,No,Yes,20,Two year,DSL,Electronic check,Yes,No,No,Yes,0,61.13,1286.15,Yes
CUST103886,Female,0,Yes,Yes,18,One year,No,Electronic check,Yes,Yes,No,No,1,18.0,347.62,No
CUST103887,Male,0,No,No,23,Two year,DSL,Mailed check,Yes,Yes,No,Yes,1,59.94,1332.57,No
CUST103888,Male,0,No,No,36,Month-to-month,DSL,Electronic check,Yes,Yes,Yes,No,1,69.04,2459.34,Yes
CUST103889,Female,0,Yes,Yes,1,Two year,Fiber optic,Electronic check,No,No,No,Yes,0,85.74,66.77,No
CUST103890,Female,0,Yes,Yes,35,Two year,Fiber optic,Bank transfer (automatic),Yes,No,No,No internet service,4,64.25,2207.04,No
CUST103891,Male,0,Yes,No,33,Month-to-month,DSL,Mailed check,Yes,No internet service,No,No,3,62.48,2075.47,No
CUST103892,Female,0,No,No,43,One year,Fiber optic,Bank transfer (automatic),Yes,Yes,No,Yes,1,83.45,3697.54,No
CUST103893,Male,0,No,Yes,65,One year,DSL,Mailed check,Yes,Yes,Yes,No,0,75.47,4877.58,No
CUST103894,Female,1,No,No,13,One year,No,Credit card (automatic),No,No,No internet service,No,2,29.39,478.56,No
CUST103895,Female,0,Yes,No,5,Two year,Fiber optic,Credit card (automatic),Yes,Yes,No internet service,No,0,87.31,436.37,No
CUST103896,Male,0,No,No,28,Month-to-month,Fiber optic,Credit card (automatic),No,Yes,No,No internet service,1,69.75,1969.11,No
CUST103897,Male,0,No,No,26,One year,DSL,Credit card (automatic),No,No,No,No,3,44.78,1177.32,Yes
CUST103898,Male,0,Yes,Yes,18,One year,Fiber optic,Electronic check,No,No internet service,Yes,No internet service,3,85.37,1451.84,Yes
CUST103899,Male,1,No,No,34,One year,No,Bank transfer (automatic),Yes,No internet service,No,Yes,2,35.54,1231.09,No
CUST103900,Female,0,Yes,No,14,One year,Fiber optic,Electronic check,Yes,Yes,No,No,2,67.37,821.58,Yes
CUST103901,Male,1,Yes,No,20,Month-to-month,DSL,Bank transfer (automatic),No,Yes,No,Yes,6,40.46,819.66,Yes
CUST103902,Female,0,No,No,35,Month-to-month,Fiber optic,Mailed check,No,No,No internet service,No internet service,0,76.48,2684.94,No
CUST103903,Male,1,Yes,No,18,Two year,Fiber optic,Electronic check,No,No,Yes,Yes,1,75.53,1282.79,No
CUST103904,Male,0,No,No,26,Two year,Fiber optic,Credit card (automatic),No,No,Yes,Yes,0,77.81,2026.3,No
CUST103905,Female,1,No,No,18,Month-to-month,Fiber optic,Electronic check,No,No,No,No internet service,1,85.63,1526.7,Yes
CUST103906,Male,0,Yes,Yes,9,One year,DSL,Bank transfer (automatic),Yes,Yes,No,Yes,1,67.35,598.47,No
CUST103907,Male,0,No,Yes,43,Two year,DSL,Bank transfer (automatic),No,Yes,Yes,Yes,0,55.09,2361.69,No
CUST103908,Male,0,No,No,40,One year,Fiber optic,Electronic check,No,No internet service,No,No,0,63.06,2492.95,No
CUST103909,Male,1,Yes,No,39,One year,Fiber optic,Mailed check,Yes,No,No,No internet service,3,66.29,2589.09,Yes
CUST103910,Female,0,Yes,No,21,Month-to-month,DSL,Electronic check,No,No internet service,No,No,4,47.84,1047.92,Yes
CUST103911,Female,0,Yes,No,45,One year,No,Credit card (automatic),No,No,No,Yes,0,23.56,1048.25,No
CUST103912,Male,1,Yes,No,46,One year,DSL,Credit card (automatic),Yes,No,No internet service,No,0,48.83,2243.67,No
CUST103913,Male,0,Yes,No,60,One year,Fiber optic,Bank transfer (automatic),Yes,Yes,No,No,2,72.06,4356.06,No
CUST103914,Male,0,Yes,No,22,One year,No,Credit card (automatic),Yes,No,No internet service,No internet service,2,25.89,683.06,No
CUST103915,Female,0,Yes,No,27,Month-to-month,No,Electronic check,No,No internet service,No,No,2,18.0,476.36,No
CUST103916,Female,0,No,No,9,Two year,Fiber optic,Mailed check,No,Yes,No internet service,No,0,78.86,624.63,No
CUST103917,Female,1,Yes,No,65,One year,DSL,Electronic check,No,Yes,No internet service,No,1,76.93,4955.62,No
CUST103918,Female,0,No,No,19,One year,DSL,Mailed check,Yes,No,No,No,1,53.0,1037.12,Yes
CUST103919,Male,0,No,No,7,Two year,No,Electronic check,Yes,No,No,No,1,18.0,201.63,No
CUST103920,Male,1,No,No,61,Two year,DSL,Mailed check,Yes,No,No,Yes,0,58.68,3532.19,No
CUST103921,Male,0,Yes,Yes,21,Two year,No,Bank transfer (automatic),Yes,No,No,Yes,1,18.0,375.83,No
CUST103922,Female,0,No,Yes,72,One year,Fiber optic,Electronic check,Yes,No,Yes,Yes,0,73.23,5273.52,No
CUST103923,Male,0,No,No,25,Month-to-month,Fiber optic,Electronic check,Yes,No,No internet service,No,0,66.86,1633.06,Yes
CUST103924,Female,0,No,No,13,Month-to-month,No,Electronic check,Yes,No,No,Yes,1,18.0,310.76,Yes
CUST103925,Female,0,Yes,No,44,Month-to-month,No,Bank transfer (automatic),No,Yes,Yes,Yes,2,18.0,850.2,No
CUST103926,Male,1,Yes,Yes,20,Month-to-month,DSL,Electronic check,No,Yes,No,No internet service,3,47.07,958.61,Yes
CUST103927,Male,0,No,No,38,One year,No,Electronic check,Yes,No,No internet service,Yes,2,18.0,663.0,No
CUST103928,Male,0,Yes,No,13,Month-to-month,DSL,Bank transfer (automatic),Yes,No,No internet service,No internet service,1,70.35,962.36,No
CUST103929,Female,0,Yes,No,35,Two year,DSL,Electronic check,No,No internet service,No,No internet service,2,60.18,2132.0,No
CUST103930,Female,0,Yes,Yes,17,One year,DSL,Mailed check,No,No,Yes,No,1,66.3,1105.25,No
CUST103931,Male,1,No,No,42,Month-to-month,DSL,Bank transfer (automatic),Yes,No,No,Yes,1,38.7,1673.97,No
CUST103932,Male,1,No,No,22,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,Yes,No,Yes,2,71.47,1590.8,Yes
CUST103933,Female,0,Yes,Yes,27,Month-to-month,DSL,Mailed check,Yes,No,Yes,No internet service,1,60.03,1537.78,No
CUST103934,Male,0,No,No,20,Two year,Fiber optic,Electronic check,Yes,Yes,No internet service,No internet service,0,94.83,1846.99,No
CUST103935,Female,0,No,No,23,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,No internet service,2,65.97,1450.84,Yes
CUST103936,Female,0,No,No,41,One year,Fiber optic,Bank transfer (automatic),Yes,Yes,No,No internet service,4,59.56,2493.52,No
CUST103937,Male,0,No,No,9,One year,No,Electronic check,No,Yes,Yes,Yes,1,27.29,210.5,No
CUST103938,Male,0,No,No,30,One year,Fiber optic,Credit card (automatic),Yes,No,No internet service,No,1,66.92,2038.96,No
CUST103939,Male,0,No,No,72,Month-to-month,Fiber optic,Mailed check,No,Yes,Yes,No internet service,1,95.47,6982.43,No
CUST103940,Male,0,Yes,No,55,Month-to-month,DSL,Mailed check,Yes,No,No,Yes,0,61.5,3422.21,No
CUST103941,Female,0,No,Yes,21,Month-to-month,Fiber optic,Electronic check,No,No,No internet service,No,1,71.57,1482.02,Yes
CUST103942,Female,0,Yes,Yes,26,Month-to-month,Fiber optic,Credit card (automatic),No,No internet service,Yes,Yes,0,71.61,1824.68,No
CUST103943,Female,0,Yes,No,16,One year,Fiber optic,Bank transfer (automatic),No,Yes,Yes,Yes,3,73.48,1160.36,No
CUST103944,Male,0,No,Yes,37,Month-to-month,Fiber optic,Mailed check,Yes,Yes,Yes,Yes,1,53.1,1913.31,No
CUST103945,Female,0,No,No,7,Month-to-month,No,Bank transfer (automatic),Yes,No,No,Yes,0,25.5,121.28,No
CUST103946,Male,1,No,No,17,Month-to-month,DSL,Mailed check,Yes,No,No,No,0,49.16,795.47,Yes
CUST103947,Male,0,Yes,No,13,One year,Fiber optic,Mailed check,Yes,No internet service,No,No,2,82.59,1100.28,No
CUST103948,Male,0,Yes,No,17,Month-to-month,DSL,Mailed check,Yes,Yes,Yes,Yes,2,44.23,725.87,No
CUST103949,Male,0,No,No,29,Month-to-month,DSL,Mailed check,Yes,No,No,No internet service,4,63.19,1821.25,No
CUST103950,Male,1,Yes,No,1,One year,DSL,Electronic check,Yes,Yes,No internet service,No internet service,3,61.52,84.98,Yes
CUST103951,Male,1,No,Yes,19,Month-to-month,DSL,Electronic check,Yes,No,No internet service,Yes,0,56.92,1117.84,Yes
CUST103952,Female,0,Yes,Yes,16,Month-to-month,Fiber optic,Electronic check,No,No internet service,No,Yes,2,90.04,1344.17,Yes
CUST103953,Male,0,Yes,No,48,Month-to-month,DSL,Electronic check,Yes,No,No internet service,Yes,4,32.38,1468.07,Yes
CUST103954,Female,1,No,Yes,11,Two year,Fiber optic,Electronic check,Yes,No,No internet service,No,3,80.33,864.33,No
CUST103955,Female,0,Yes,No,29,Month-to-month,Fiber optic,Credit card (automatic),No,Yes,No,No,1,74.46,2103.6,No
CUST103956,Male,0,Yes,No,21,Month-to-month,Fiber optic,Bank transfer (automatic),No,No internet service,Yes,No,1,74.11,1599.04,No
CUST103957,Male,0,Yes,No,50,Two year,DSL,Credit card (automatic),Yes,No,No internet service,Yes,5,43.22,2137.81,No
CUST103958,Male,0,No,Yes,46,Month-to-month,DSL,Electronic check,Yes,Yes,No internet service,Yes,1,37.96,1836.04,No
CUST103959,Female,0,No,No,72,One year,Fiber optic,Mailed check,No,Yes,Yes,No internet service,1,85.71,6146.72,No
CUST103960,Male,0,Yes,Yes,51,Month-to-month,No,Bank transfer (automatic),No,Yes,No internet service,Yes,4,34.46,1772.89,No
CUST103961,Female,0,Yes,No,31,Month-to-month,No,Bank transfer (automatic),Yes,Yes,No,No,1,46.58,1410.63,No
CUST103962,Male,1,No,Yes,43,One year,Fiber optic,Mailed check,No,No internet service,No,Yes,3,98.55,4262.03,No
CUST103963,Male,0,Yes,No,20,Two year,Fiber optic,Bank transfer (automatic),No,No,No,Yes,0,56.42,1153.88,No
CUST103964,Female,0,No,Yes,27,Month-to-month,DSL,Bank transfer (automatic),Yes,No,No,No,0,53.14,1479.17,No
CUST103965,Female,0,Yes,Yes,27,One year,Fiber optic,Bank transfer (automatic),Yes,No,No,No,1,78.01,2099.56,No
CUST103966,Male,0,Yes,No,11,One year,DSL,Bank transfer (automatic),No,No,No,Yes,2,66.54,795.46,No
CUST103967,Female,0,No,Yes,49,Month-to-month,No,Credit card (automatic),Yes,Yes,No,Yes,2,42.12,2078.86,No
CUST103968,Female,1,Yes,No,62,One year,Fiber optic,Credit card (automatic),Yes,Yes,No,No,0,62.65,3852.14,No
CUST103969,Female,0,No,Yes,22,Month-to-month,Fiber optic,Mailed check,Yes,Yes,No,Yes,1,68.51,1475.42,No
CUST103970,Female,0,Yes,No,23,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,No,0,91.45,2139.79,Yes
CUST103971,Female,0,Yes,No,14,Month-to-month,DSL,Electronic check,Yes,No,No internet service,No internet service,1,34.92,552.09,Yes
CUST103972,Male,0,No,Yes,8,Two year,Fiber optic,Electronic check,No,No internet service,No,No,2,62.08,440.54,Yes
CUST103973,Male,1,Yes,No,40,Month-to-month,DSL,Electronic check,No,No,No,Yes,1,60.25,2447.55,Yes
CUST103974,Female,0,No,No,9,One year,Fiber optic,Mailed check,Yes,No,No,No internet service,1,99.65,822.53,Yes
CUST103975,Male,1,Yes,Yes,8,Month-to-month,Fiber optic,Electronic check,Yes,No internet service,No internet service,No,2,54.88,408.17,Yes
CUST103976,Male,0,No,Yes,38,Month-to-month,DSL,Bank transfer (automatic),No,No,Yes,No internet service,2,55.71,2141.47,No
CUST103977,Female,0,No,No,28,One year,DSL,Electronic check,Yes,No,Yes,No,1,61.65,1683.82,No
CUST103978,Male,0,Yes,No,40,One year,DSL,Mailed check,No,No,No internet service,No,2,72.64,2978.89,No
CUST103979,Female,0,No,No,12,Month-to-month,Fiber optic,Electronic check,No,No,No,No,0,80.36,994.75,Yes
CUST103980,Female,0,No,No,72,Month-to-month,Fiber optic,Credit card (automatic),No,No,Yes,Yes,1,52.9,3749.72,No
CUST103981,Male,0,Yes,No,11,Two year,No,Bank transfer (automatic),Yes,No,No,No,1,18.0,230.77,No
CUST103982,Female,0,No,Yes,16,Month-to-month,DSL,Mailed check,Yes,No,No,No,3,71.46,1077.34,Yes
CUST103983,Female,0,No,No,13,One year,DSL,Credit card (automatic),Yes,No,No,No,3,60.28,783.82,Yes
CUST103984,Female,0,Yes,No,72,One year,Fiber optic,Electronic check,Yes,No internet service,No,No,1,61.49,4471.15,No
CUST103985,Female,0,Yes,No,18,One year,Fiber optic,Credit card (automatic),No,No,No internet service,No,3,80.92,1492.02,Yes
CUST103986,Female,1,Yes,No,10,Two year,DSL,Mailed check,No,Yes,No internet service,Yes,1,58.69,582.58,No
CUST103987,Male,0,Yes,No,72,One year,No,Electronic check,No,No,No internet service,Yes,1,18.0,1278.79,No
CUST103988,Male,0,No,No,69,Month-to-month,No,Electronic check,Yes,No internet service,No,Yes,3,18.0,1184.11,No
CUST103989,Female,0,No,No,56,Month-to-month,No,Electronic check,No,No,No,No internet service,1,28.73,1618.01,No
CUST103990,Female,0,No,Yes,67,Month-to-month,Fiber optic,Credit card (automatic),Yes,No,No,Yes,1,99.43,6702.03,No
CUST103991,Male,0,Yes,Yes,10,Month-to-month,No,Bank transfer (automatic),No,No internet service,No,Yes,4,28.17,384.94,No
CUST103992,Female,0,Yes,No,72,Two year,No,Electronic check,Yes,No,No,Yes,0,18.0,1273.19,No
CUST103993,Male,0,No,No,20,Month-to-month,Fiber optic,Mailed check,Yes,No internet service,No,No,2,55.65,1155.33,No
CUST103994,Female,1,No,Yes,32,One year,Fiber optic,Electronic check,No,Yes,No,No,0,82.51,2678.54,No
CUST103995,Female,0,No,No,24,One year,DSL,Electronic check,No,No internet service,No internet service,Yes,3,63.82,1507.86,No
CUST103996,Female,0,Yes,No,62,Two year,Fiber optic,Credit card (automatic),No,Yes,Yes,No,2,72.67,4541.59,No
CUST103997,Female,0,Yes,Yes,1,One year,DSL,Mailed check,Yes,No,No,No,0,49.19,8.37,No
CUST103998,Female,0,Yes,Yes,9,One year,No,Mailed check,No,No,No,No internet service,2,34.53,323.62,No
CUST103999,Female,0,No,No,67,Month-to-month,No,Credit card (automatic),No,No,Yes,Yes,4,38.26,2552.86,No
CUST104000,Female,0,Yes,No,14,One year,No,Mailed check,No,No,No,No,1,33.33,488.8,No
CUST104001,Male,0,No,No,60,Month-to-month,DSL,Electronic check,Yes,No,Yes,Yes,0,43.55,2639.16,No
CUST104002,Male,0,No,No,13,Two year,Fiber optic,Electronic check,No,Yes,No,No,0,85.79,1088.83,No
CUST104003,Male,0,Yes,No,20,Month-to-month,DSL,Mailed check,Yes,No,Yes,No,1,50.76,1014.72,No
CUST104004,Female,0,No,Yes,72,Month-to-month,Fiber optic,Mailed check,Yes,No,No internet service,No,1,67.78,4873.73,No
CUST104005,Female,0,No,No,43,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,Yes,0,67.31,2839.86,No
CUST104006,Female,0,No,No,28,One year,DSL,Bank transfer (automatic),No,Yes,No internet service,No,1,55.25,1528.51,No
CUST104007,Female,1,Yes,No,36,One year,Fiber optic,Bank transfer (automatic),Yes,Yes,No internet service,Yes,0,81.84,2917.29,No
CUST104008,Female,1,Yes,Yes,52,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,No,No internet service,1,50.75,2582.64,Yes
CUST104009,Female,0,Yes,Yes,27,Month-to-month,Fiber optic,Credit card (automatic),No,No,Yes,No,2,66.23,1748.02,No
CUST104010,Female,0,Yes,No,38,Month-to-month,No,Electronic check,Yes,No internet service,No,No,1,19.47,726.95,No
CUST104011,Male,0,No,No,72,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,No,3,87.44,6298.43,No
CUST104012,Female,1,No,No,10,Month-to-month,DSL,Bank transfer (automatic),No,No internet service,Yes,Yes,0,44.6,383.82,No
CUST104013,Male,0,Yes,No,28,Month-to-month,No,Electronic check,Yes,No internet service,No,No internet service,0,21.03,648.85,Yes
CUST104014,Male,0,No,No,16,One year,DSL,Electronic check,Yes,Yes,No,No internet service,2,64.72,1066.19,No
CUST104015,Female,0,No,No,11,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,2,75.48,826.02,Yes
CUST104016,Female,1,Yes,No,28,Two year,DSL,Bank transfer (automatic),Yes,No,No,No,2,73.4,1994.25,No
CUST104017,Male,0,Yes,No,11,Month-to-month,Fiber optic,Electronic check,Yes,No,No internet service,No,2,73.2,794.57,Yes
CUST104018,Male,1,No,No,10,One year,Fiber optic,Electronic check,No,No,Yes,No internet service,1,97.6,962.34,Yes
CUST104019,Female,0,No,Yes,23,One year,No,Electronic check,No,No,Yes,Yes,0,49.75,1090.23,No
CUST104020,Female,0,No,Yes,37,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,No,Yes,0,80.5,2920.41,No
CUST104021,Male,0,Yes,No,35,Month-to-month,DSL,Mailed check,Yes,Yes,No internet service,No internet service,3,60.02,2139.02,No
CUST104022,Female,0,Yes,No,23,Month-to-month,DSL,Electronic check,Yes,Yes,No internet service,No,1,61.71,1403.13,Yes
CUST104023,Female,0,Yes,No,7,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,No,No,1,84.8,637.88,Yes
CUST104024,Female,0,No,No,6,Month-to-month,DSL,Bank transfer (automatic),No,Yes,No,No,1,56.48,338.22,No
CUST104025,Male,1,No,No,32,Month-to-month,Fiber optic,Mailed check,Yes,No internet service,No,No internet service,0,89.02,2886.22,No
CUST104026,Male,0,Yes,No,14,Month-to-month,Fiber optic,Electronic check,No,No,Yes,No,2,81.0,1169.92,Yes
CUST104027,Male,0,No,No,29,Month-to-month,DSL,Bank transfer (automatic),No,No,No,No,0,71.63,2100.6,No
CUST104028,Female,0,No,Yes,26,Month-to-month,Fiber optic,Credit card (automatic),No,No internet service,No,No,0,57.57,1555.95,No
CUST104029,Female,1,No,No,3,Month-to-month,DSL,Electronic check,Yes,Yes,No,Yes,1,57.6,177.82,Yes
CUST104030,Male,0,No,No,67,Month-to-month,Fiber optic,Electronic check,Yes,Yes,No internet service,No,1,87.19,5766.99,No
CUST104031,Male,1,Yes,No,6,One year,DSL,Electronic check,Yes,No internet service,No internet service,No internet service,3,41.3,181.04,Yes
CUST104032,Male,1,No,No,20,One year,DSL,Bank transfer (automatic),No,No,Yes,No internet service,4,60.17,1170.76,Yes
CUST104033,Female,0,Yes,Yes,8,Two year,Fiber optic,Bank transfer (automatic),Yes,Yes,No internet service,Yes,1,82.3,695.5,No
CUST104034,Male,0,Yes,No,14,Month-to-month,No,Electronic check,Yes,Yes,Yes,No internet service,2,45.73,620.22,No
CUST104035,Male,0,No,No,16,Month-to-month,DSL,Electronic check,No,No internet service,Yes,No,3,50.93,825.15,No
CUST104036,Female,0,No,No,17,Month-to-month,No,Credit card (automatic),Yes,No,No internet service,Yes,1,27.53,494.79,No
CUST104037,Female,1,No,No,21,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,Yes,No,No internet service,3,68.33,1443.15,Yes
CUST104038,Female,0,No,No,72,One year,No,Credit card (automatic),Yes,No internet service,No internet service,Yes,1,23.31,1563.76,No
CUST104039,Male,0,No,No,11,Month-to-month,DSL,Credit card (automatic),Yes,No,Yes,No internet service,1,74.43,759.38,No
CUST104040,Female,0,No,Yes,38,Two year,DSL,Mailed check,No,No internet service,No internet service,Yes,1,54.65,2165.0,No
CUST104041,Female,0,Yes,No,56,One year,No,Electronic check,Yes,Yes,No internet service,No,1,18.0,1024.3,No
CUST104042,Male,1,No,No,35,Two year,DSL,Bank transfer (automatic),Yes,No,No,Yes,1,52.81,1713.37,No
CUST104043,Female,0,No,No,64,Month-to-month,No,Mailed check,No,Yes,No,Yes,0,18.77,1204.77,No
CUST104044,Male,0,Yes,No,36,Month-to-month,DSL,Mailed check,Yes,No,No internet service,Yes,2,49.7,1879.33,No
CUST104045,Male,0,Yes,No,35,Month-to-month,DSL,Mailed check,Yes,Yes,No,No,0,48.53,1712.24,No
CUST104046,Female,0,No,No,57,Month-to-month,DSL,Credit card (automatic),Yes,No,No,No,2,49.0,2795.22,No
CUST104047,Female,0,No,Yes,31,Two year,Fiber optic,Electronic check,No,Yes,No,Yes,5,60.76,1792.14,Yes
CUST104048,Female,0,No,No,56,Month-to-month,DSL,Electronic check,No,Yes,No,Yes,2,55.83,3112.94,No
CUST104049,Female,0,No,Yes,31,One year,No,Bank transfer (automatic),Yes,No internet service,No internet service,No,1,18.0,475.84,No
CUST104050,Female,0,Yes,Yes,55,Month-to-month,No,Credit card (automatic),Yes,Yes,Yes,No internet service,2,38.7,2067.38,No
CUST104051,Female,0,No,No,72,Month-to-month,DSL,Credit card (automatic),No,No,No,No internet service,0,51.26,3618.16,No
